season,week,celebrity_name,wiki_title,wiki_edits_week,wiki_editors_week,wiki_bytes_net_week,window_start,window_end,status
29,2,Chrishell Stause,Chrishell Stause,9,7,285,2020-09-21,2020-09-27,OK
29,3,Chrishell Stause,Chrishell Stause,5,1,-20,2020-09-28,2020-10-04,OK
29,4,Chrishell Stause,Chrishell Stause,5,4,-20,2020-10-05,2020-10-11,OK
29,5,Chrishell Stause,Chrishell Stause,2,2,0,2020-10-12,2020-10-18,OK
29,6,Chrishell Stause,Chrishell Stause,5,2,-1,2020-10-19,2020-10-25,OK
29,7,Chrishell Stause,Chrishell Stause,2,2,0,2020-10-26,2020-11-01,OK
29,8,Chrishell Stause,Chrishell Stause,1,1,0,2020-11-02,2020-11-08,OK
29,9,Chrishell Stause,Chrishell Stause,0,0,0,2020-11-09,2020-11-15,OK
29,10,Chrishell Stause,Chrishell Stause,1,1,0,2020-11-16,2020-11-22,OK
29,11,Chrishell Stause,Chrishell Stause,0,0,0,2020-11-23,2020-11-29,OK
29,1,Jeannie Mai,Jeannie Mai,0,0,0,2020-09-14,2020-09-20,OK
29,2,Jeannie Mai,Jeannie Mai,1,1,0,2020-09-21,2020-09-27,OK
29,3,Jeannie Mai,Jeannie Mai,1,1,0,2020-09-28,2020-10-04,OK
29,4,Jeannie Mai,Jeannie Mai,3,2,-4,2020-10-05,2020-10-11,OK
29,5,Jeannie Mai,Jeannie Mai,2,2,-776,2020-10-12,2020-10-18,OK
29,6,Jeannie Mai,Jeannie Mai,2,1,0,2020-10-19,2020-10-25,OK
29,7,Jeannie Mai,Jeannie Mai,4,3,0,2020-10-26,2020-11-01,OK
29,8,Jeannie Mai,Jeannie Mai,9,6,17,2020-11-02,2020-11-08,OK
29,9,Jeannie Mai,Jeannie Mai,4,2,-58,2020-11-09,2020-11-15,OK
29,10,Jeannie Mai,Jeannie Mai,0,0,0,2020-11-16,2020-11-22,OK
29,11,Jeannie Mai,Jeannie Mai,0,0,0,2020-11-23,2020-11-29,OK
29,1,Jesse Metcalfe,Jesse Metcalfe,0,0,0,2020-09-14,2020-09-20,OK
29,2,Jesse Metcalfe,Jesse Metcalfe,2,2,-60,2020-09-21,2020-09-27,OK
29,3,Jesse Metcalfe,Jesse Metcalfe,2,2,-41,2020-09-28,2020-10-04,OK
29,4,Jesse Metcalfe,Jesse Metcalfe,0,0,0,2020-10-05,2020-10-11,OK
29,5,Jesse Metcalfe,Jesse Metcalfe,2,2,0,2020-10-12,2020-10-18,OK
29,6,Jesse Metcalfe,Jesse Metcalfe,0,0,0,2020-10-19,2020-10-25,OK
29,7,Jesse Metcalfe,Jesse Metcalfe,0,0,0,2020-10-26,2020-11-01,OK
29,8,Jesse Metcalfe,Jesse Metcalfe,0,0,0,2020-11-02,2020-11-08,OK
29,9,Jesse Metcalfe,Jesse Metcalfe,0,0,0,2020-11-09,2020-11-15,OK
29,10,Jesse Metcalfe,Jesse Metcalfe,1,1,0,2020-11-16,2020-11-22,OK
29,11,Jesse Metcalfe,Jesse Metcalfe,2,2,4,2020-11-23,2020-11-29,OK
29,1,Johnny Weir,Johnny Weir,2,2,0,2020-09-14,2020-09-20,OK
29,2,Johnny Weir,Johnny Weir,0,0,0,2020-09-21,2020-09-27,OK
29,3,Johnny Weir,Johnny Weir,0,0,0,2020-09-28,2020-10-04,OK
29,4,Johnny Weir,Johnny Weir,0,0,0,2020-10-05,2020-10-11,OK
29,5,Johnny Weir,Johnny Weir,2,1,-9,2020-10-12,2020-10-18,OK
29,6,Johnny Weir,Johnny Weir,0,0,0,2020-10-19,2020-10-25,OK
29,7,Johnny Weir,Johnny Weir,2,1,0,2020-10-26,2020-11-01,OK
29,8,Johnny Weir,Johnny Weir,0,0,0,2020-11-02,2020-11-08,OK
29,9,Johnny Weir,Johnny Weir,1,1,0,2020-11-09,2020-11-15,OK
29,10,Johnny Weir,Johnny Weir,2,1,504,2020-11-16,2020-11-22,OK
29,11,Johnny Weir,Johnny Weir,2,2,0,2020-11-23,2020-11-29,OK
29,1,Justina Machado,Justina Machado,3,3,68,2020-09-14,2020-09-20,OK
29,2,Justina Machado,Justina Machado,0,0,0,2020-09-21,2020-09-27,OK
29,3,Justina Machado,Justina Machado,1,1,0,2020-09-28,2020-10-04,OK
29,4,Justina Machado,Justina Machado,0,0,0,2020-10-05,2020-10-11,OK
29,5,Justina Machado,Justina Machado,0,0,0,2020-10-12,2020-10-18,OK
29,6,Justina Machado,Justina Machado,1,1,0,2020-10-19,2020-10-25,OK
29,7,Justina Machado,Justina Machado,0,0,0,2020-10-26,2020-11-01,OK
29,8,Justina Machado,Justina Machado,0,0,0,2020-11-02,2020-11-08,OK
29,9,Justina Machado,Justina Machado,0,0,0,2020-11-09,2020-11-15,OK
29,10,Justina Machado,Justina Machado,0,0,0,2020-11-16,2020-11-22,OK
29,11,Justina Machado,Justina Machado,6,5,73,2020-11-23,2020-11-29,OK
29,1,Kaitlyn Bristowe,Kaitlyn Bristowe,3,3,-17,2020-09-14,2020-09-20,OK
29,2,Kaitlyn Bristowe,Kaitlyn Bristowe,0,0,0,2020-09-21,2020-09-27,OK
29,3,Kaitlyn Bristowe,Kaitlyn Bristowe,1,1,0,2020-09-28,2020-10-04,OK
29,4,Kaitlyn Bristowe,Kaitlyn Bristowe,1,1,0,2020-10-05,2020-10-11,OK
29,5,Kaitlyn Bristowe,Kaitlyn Bristowe,1,1,0,2020-10-12,2020-10-18,OK
29,6,Kaitlyn Bristowe,Kaitlyn Bristowe,0,0,0,2020-10-19,2020-10-25,OK
29,7,Kaitlyn Bristowe,Kaitlyn Bristowe,0,0,0,2020-10-26,2020-11-01,OK
29,8,Kaitlyn Bristowe,Kaitlyn Bristowe,3,3,-114,2020-11-02,2020-11-08,OK
29,9,Kaitlyn Bristowe,Kaitlyn Bristowe,2,2,0,2020-11-09,2020-11-15,OK
29,10,Kaitlyn Bristowe,Kaitlyn Bristowe,0,0,0,2020-11-16,2020-11-22,OK
29,11,Kaitlyn Bristowe,Kaitlyn Bristowe,11,5,607,2020-11-23,2020-11-29,OK
29,1,Monica Aldama,Monica Aldama,2,1,0,2020-09-14,2020-09-20,OK
29,2,Monica Aldama,Monica Aldama,4,2,0,2020-09-21,2020-09-27,OK
29,3,Monica Aldama,Monica Aldama,1,1,0,2020-09-28,2020-10-04,OK
29,4,Monica Aldama,Monica Aldama,4,3,0,2020-10-05,2020-10-11,OK
29,5,Monica Aldama,Monica Aldama,2,1,29,2020-10-12,2020-10-18,OK
29,6,Monica Aldama,Monica Aldama,1,1,0,2020-10-19,2020-10-25,OK
29,7,Monica Aldama,Monica Aldama,2,2,0,2020-10-26,2020-11-01,OK
29,8,Monica Aldama,Monica Aldama,2,2,-8,2020-11-02,2020-11-08,OK
29,9,Monica Aldama,Monica Aldama,0,0,0,2020-11-09,2020-11-15,OK
29,10,Monica Aldama,Monica Aldama,0,0,0,2020-11-16,2020-11-22,OK
29,11,Monica Aldama,Monica Aldama,0,0,0,2020-11-23,2020-11-29,OK
29,1,Nelly,Nelly,1,1,0,2020-09-14,2020-09-20,OK
29,2,Nelly,Nelly,2,2,0,2020-09-21,2020-09-27,OK
29,3,Nelly,Nelly,0,0,0,2020-09-28,2020-10-04,OK
29,4,Nelly,Nelly,0,0,0,2020-10-05,2020-10-11,OK
29,5,Nelly,Nelly,0,0,0,2020-10-12,2020-10-18,OK
29,6,Nelly,Nelly,1,1,0,2020-10-19,2020-10-25,OK
29,7,Nelly,Nelly,0,0,0,2020-10-26,2020-11-01,OK
29,8,Nelly,Nelly,0,0,0,2020-11-02,2020-11-08,OK
29,9,Nelly,Nelly,2,2,0,2020-11-09,2020-11-15,OK
29,10,Nelly,Nelly,0,0,0,2020-11-16,2020-11-22,OK
29,11,Nelly,Nelly,2,1,50,2020-11-23,2020-11-29,OK
29,1,Nev Schulman,Nev Schulman,0,0,0,2020-09-14,2020-09-20,OK
29,2,Nev Schulman,Nev Schulman,1,1,0,2020-09-21,2020-09-27,OK
29,3,Nev Schulman,Nev Schulman,0,0,0,2020-09-28,2020-10-04,OK
29,4,Nev Schulman,Nev Schulman,2,2,-42,2020-10-05,2020-10-11,OK
29,5,Nev Schulman,Nev Schulman,0,0,0,2020-10-12,2020-10-18,OK
29,6,Nev Schulman,Nev Schulman,0,0,0,2020-10-19,2020-10-25,OK
29,7,Nev Schulman,Nev Schulman,2,2,0,2020-10-26,2020-11-01,OK
29,8,Nev Schulman,Nev Schulman,0,0,0,2020-11-02,2020-11-08,OK
29,9,Nev Schulman,Nev Schulman,1,1,0,2020-11-09,2020-11-15,OK
29,10,Nev Schulman,Nev Schulman,4,2,0,2020-11-16,2020-11-22,OK
29,11,Nev Schulman,Nev Schulman,2,2,0,2020-11-23,2020-11-29,OK
29,1,Skai Jackson,Skai Jackson,1,1,0,2020-09-14,2020-09-20,OK
29,2,Skai Jackson,Skai Jackson,1,1,0,2020-09-21,2020-09-27,OK
29,3,Skai Jackson,Skai Jackson,2,2,0,2020-09-28,2020-10-04,OK
29,4,Skai Jackson,Skai Jackson,0,0,0,2020-10-05,2020-10-11,OK
29,5,Skai Jackson,Skai Jackson,0,0,0,2020-10-12,2020-10-18,OK
29,6,Skai Jackson,Skai Jackson,4,2,19,2020-10-19,2020-10-25,OK
29,7,Skai Jackson,Skai Jackson,0,0,0,2020-10-26,2020-11-01,OK
29,8,Skai Jackson,Skai Jackson,0,0,0,2020-11-02,2020-11-08,OK
29,9,Skai Jackson,Skai Jackson,0,0,0,2020-11-09,2020-11-15,OK
29,10,Skai Jackson,Skai Jackson,3,2,182,2020-11-16,2020-11-22,OK
29,11,Skai Jackson,Skai Jackson,0,0,0,2020-11-23,2020-11-29,OK
29,1,Veron Davis,Vernon Davis,2,2,-5,2020-09-14,2020-09-20,OK
29,2,Veron Davis,Vernon Davis,0,0,0,2020-09-21,2020-09-27,OK
29,3,Veron Davis,Vernon Davis,2,2,0,2020-09-28,2020-10-04,OK
29,4,Veron Davis,Vernon Davis,1,1,0,2020-10-05,2020-10-11,OK
29,5,Veron Davis,Vernon Davis,2,2,-13,2020-10-12,2020-10-18,OK
29,6,Veron Davis,Vernon Davis,4,3,88,2020-10-19,2020-10-25,OK
29,7,Veron Davis,Vernon Davis,1,1,0,2020-10-26,2020-11-01,OK
29,8,Veron Davis,Vernon Davis,1,1,0,2020-11-02,2020-11-08,OK
29,9,Veron Davis,Vernon Davis,1,1,0,2020-11-09,2020-11-15,OK
29,10,Veron Davis,Vernon Davis,1,1,0,2020-11-16,2020-11-22,OK
29,11,Veron Davis,Vernon Davis,0,0,0,2020-11-23,2020-11-29,OK
30,1,Amanda Kloots,Amanda Kloots,2,2,-165,2021-09-20,2021-09-26,OK
30,2,Amanda Kloots,Amanda Kloots,1,1,0,2021-09-27,2021-10-03,OK
30,3,Amanda Kloots,Amanda Kloots,0,0,0,2021-10-04,2021-10-10,OK
30,4,Amanda Kloots,Amanda Kloots,2,2,5090,2021-10-11,2021-10-17,OK
30,5,Amanda Kloots,Amanda Kloots,0,0,0,2021-10-18,2021-10-24,OK
30,6,Amanda Kloots,Amanda Kloots,0,0,0,2021-10-25,2021-10-31,OK
30,7,Amanda Kloots,Amanda Kloots,0,0,0,2021-11-01,2021-11-07,OK
30,8,Amanda Kloots,Amanda Kloots,0,0,0,2021-11-08,2021-11-14,OK
30,9,Amanda Kloots,Amanda Kloots,0,0,0,2021-11-15,2021-11-21,OK
30,10,Amanda Kloots,Amanda Kloots,4,4,1,2021-11-22,2021-11-28,OK
30,1,Brian Austin Green,Brian Austin Green,5,5,436,2021-09-20,2021-09-26,OK
30,2,Brian Austin Green,Brian Austin Green,0,0,0,2021-09-27,2021-10-03,OK
30,3,Brian Austin Green,Brian Austin Green,0,0,0,2021-10-04,2021-10-10,OK
30,4,Brian Austin Green,Brian Austin Green,6,5,-20,2021-10-11,2021-10-17,OK
30,5,Brian Austin Green,Brian Austin Green,4,4,153,2021-10-18,2021-10-24,OK
30,6,Brian Austin Green,Brian Austin Green,2,1,7,2021-10-25,2021-10-31,OK
30,7,Brian Austin Green,Brian Austin Green,8,3,-115,2021-11-01,2021-11-07,OK
30,8,Brian Austin Green,Brian Austin Green,3,3,-10,2021-11-08,2021-11-14,OK
30,9,Brian Austin Green,Brian Austin Green,0,0,0,2021-11-15,2021-11-21,OK
30,10,Brian Austin Green,Brian Austin Green,6,5,2142,2021-11-22,2021-11-28,OK
30,1,Christine Chiu,Bling Empire,1,1,0,2021-09-20,2021-09-26,OK
30,2,Christine Chiu,Bling Empire,2,2,3,2021-09-27,2021-10-03,OK
30,3,Christine Chiu,Bling Empire,3,2,-49,2021-10-04,2021-10-10,OK
30,4,Christine Chiu,Bling Empire,1,1,0,2021-10-11,2021-10-17,OK
30,5,Christine Chiu,Bling Empire,0,0,0,2021-10-18,2021-10-24,OK
30,6,Christine Chiu,Bling Empire,0,0,0,2021-10-25,2021-10-31,OK
30,7,Christine Chiu,Bling Empire,2,2,0,2021-11-01,2021-11-07,OK
30,8,Christine Chiu,Bling Empire,0,0,0,2021-11-08,2021-11-14,OK
30,9,Christine Chiu,Bling Empire,1,1,0,2021-11-15,2021-11-21,OK
30,10,Christine Chiu,Bling Empire,1,1,0,2021-11-22,2021-11-28,OK
30,1,Cody Rigsby,Cody Rigsby,0,0,0,2021-09-20,2021-09-26,OK
30,2,Cody Rigsby,Cody Rigsby,0,0,0,2021-09-27,2021-10-03,OK
30,3,Cody Rigsby,Cody Rigsby,1,1,0,2021-10-04,2021-10-10,OK
30,4,Cody Rigsby,Cody Rigsby,0,0,0,2021-10-11,2021-10-17,OK
30,5,Cody Rigsby,Cody Rigsby,0,0,0,2021-10-18,2021-10-24,OK
30,6,Cody Rigsby,Cody Rigsby,0,0,0,2021-10-25,2021-10-31,OK
30,7,Cody Rigsby,Cody Rigsby,0,0,0,2021-11-01,2021-11-07,OK
30,8,Cody Rigsby,Cody Rigsby,1,1,0,2021-11-08,2021-11-14,OK
30,9,Cody Rigsby,Cody Rigsby,2,1,156,2021-11-15,2021-11-21,OK
30,10,Cody Rigsby,Cody Rigsby,6,5,347,2021-11-22,2021-11-28,OK
30,1,Iman Shumpert,Iman Shumpert,3,3,164,2021-09-20,2021-09-26,OK
30,2,Iman Shumpert,Iman Shumpert,0,0,0,2021-09-27,2021-10-03,OK
30,3,Iman Shumpert,Iman Shumpert,1,1,0,2021-10-04,2021-10-10,OK
30,4,Iman Shumpert,Iman Shumpert,0,0,0,2021-10-11,2021-10-17,OK
30,5,Iman Shumpert,Iman Shumpert,0,0,0,2021-10-18,2021-10-24,OK
30,6,Iman Shumpert,Iman Shumpert,1,1,0,2021-10-25,2021-10-31,OK
30,7,Iman Shumpert,Iman Shumpert,6,1,368,2021-11-01,2021-11-07,OK
30,8,Iman Shumpert,Iman Shumpert,7,6,61,2021-11-08,2021-11-14,OK
30,9,Iman Shumpert,Iman Shumpert,6,4,-12,2021-11-15,2021-11-21,OK
30,10,Iman Shumpert,Iman Shumpert,25,21,-623,2021-11-22,2021-11-28,OK
30,1,Jimmie Allen,Jimmie Allen,2,2,0,2021-09-20,2021-09-26,OK
30,2,Jimmie Allen,Jimmie Allen,3,3,0,2021-09-27,2021-10-03,OK
30,3,Jimmie Allen,Jimmie Allen,0,0,0,2021-10-04,2021-10-10,OK
30,4,Jimmie Allen,Jimmie Allen,3,1,5,2021-10-11,2021-10-17,OK
30,5,Jimmie Allen,Jimmie Allen,5,2,-144,2021-10-18,2021-10-24,OK
30,6,Jimmie Allen,Jimmie Allen,3,2,0,2021-10-25,2021-10-31,OK
30,7,Jimmie Allen,Jimmie Allen,2,1,0,2021-11-01,2021-11-07,OK
30,8,Jimmie Allen,Jimmie Allen,5,4,91,2021-11-08,2021-11-14,OK
30,9,Jimmie Allen,Jimmie Allen,1,1,0,2021-11-15,2021-11-21,OK
30,10,Jimmie Allen,Jimmie Allen,4,3,0,2021-11-22,2021-11-28,OK
30,1,JoJo Siwa,JoJo Siwa,1,1,0,2021-09-20,2021-09-26,OK
30,2,JoJo Siwa,JoJo Siwa,0,0,0,2021-09-27,2021-10-03,OK
30,3,JoJo Siwa,JoJo Siwa,2,1,-707,2021-10-04,2021-10-10,OK
30,4,JoJo Siwa,JoJo Siwa,0,0,0,2021-10-11,2021-10-17,OK
30,5,JoJo Siwa,JoJo Siwa,1,1,0,2021-10-18,2021-10-24,OK
30,6,JoJo Siwa,JoJo Siwa,9,6,538,2021-10-25,2021-10-31,OK
30,7,JoJo Siwa,JoJo Siwa,5,3,-4,2021-11-01,2021-11-07,OK
30,8,JoJo Siwa,JoJo Siwa,0,0,0,2021-11-08,2021-11-14,OK
30,9,JoJo Siwa,JoJo Siwa,2,2,-5,2021-11-15,2021-11-21,OK
30,10,JoJo Siwa,JoJo Siwa,4,3,370,2021-11-22,2021-11-28,OK
30,1,Kenya Moore,Kenya Moore,4,4,53,2021-09-20,2021-09-26,OK
30,2,Kenya Moore,Kenya Moore,1,1,0,2021-09-27,2021-10-03,OK
30,3,Kenya Moore,Kenya Moore,1,1,0,2021-10-04,2021-10-10,OK
30,4,Kenya Moore,Kenya Moore,4,2,1,2021-10-11,2021-10-17,OK
30,5,Kenya Moore,Kenya Moore,0,0,0,2021-10-18,2021-10-24,OK
30,6,Kenya Moore,Kenya Moore,6,4,682,2021-10-25,2021-10-31,OK
30,7,Kenya Moore,Kenya Moore,2,2,0,2021-11-01,2021-11-07,OK
30,8,Kenya Moore,Kenya Moore,0,0,0,2021-11-08,2021-11-14,OK
30,9,Kenya Moore,Kenya Moore,0,0,0,2021-11-15,2021-11-21,OK
30,10,Kenya Moore,Kenya Moore,3,3,-5,2021-11-22,2021-11-28,OK
30,1,Martin Kove,Martin Kove,9,5,-1238,2021-09-20,2021-09-26,OK
30,2,Martin Kove,Martin Kove,5,4,0,2021-09-27,2021-10-03,OK
30,3,Martin Kove,Martin Kove,0,0,0,2021-10-04,2021-10-10,OK
30,4,Martin Kove,Martin Kove,0,0,0,2021-10-11,2021-10-17,OK
30,5,Martin Kove,Martin Kove,1,1,0,2021-10-18,2021-10-24,OK
30,6,Martin Kove,Martin Kove,8,6,12,2021-10-25,2021-10-31,OK
30,7,Martin Kove,Martin Kove,0,0,0,2021-11-01,2021-11-07,OK
30,8,Martin Kove,Martin Kove,0,0,0,2021-11-08,2021-11-14,OK
30,9,Martin Kove,Martin Kove,0,0,0,2021-11-15,2021-11-21,OK
30,10,Martin Kove,Martin Kove,1,1,0,2021-11-22,2021-11-28,OK
30,1,Matt James,Matt James (television personality),0,0,0,2021-09-20,2021-09-26,OK
30,2,Matt James,Matt James (television personality),2,1,-2499,2021-09-27,2021-10-03,OK
30,3,Matt James,Matt James (television personality),2,2,-52,2021-10-04,2021-10-10,OK
30,4,Matt James,Matt James (television personality),0,0,0,2021-10-11,2021-10-17,OK
30,5,Matt James,Matt James (television personality),0,0,0,2021-10-18,2021-10-24,OK
30,6,Matt James,Matt James (television personality),0,0,0,2021-10-25,2021-10-31,OK
30,7,Matt James,Matt James (television personality),0,0,0,2021-11-01,2021-11-07,OK
30,8,Matt James,Matt James (television personality),2,2,0,2021-11-08,2021-11-14,OK
30,9,Matt James,Matt James (television personality),0,0,0,2021-11-15,2021-11-21,OK
30,10,Matt James,Matt James (television personality),4,2,56,2021-11-22,2021-11-28,OK
30,1,Melanie C,Melanie C,5,4,-17,2021-09-20,2021-09-26,OK
30,2,Melanie C,Melanie C,2,2,3357,2021-09-27,2021-10-03,OK
30,3,Melanie C,Melanie C,6,2,-18,2021-10-04,2021-10-10,OK
30,4,Melanie C,Melanie C,3,2,19,2021-10-11,2021-10-17,OK
30,5,Melanie C,Melanie C,4,3,-59,2021-10-18,2021-10-24,OK
30,6,Melanie C,Melanie C,6,4,-2,2021-10-25,2021-10-31,OK
30,7,Melanie C,Melanie C,4,2,1076,2021-11-01,2021-11-07,OK
30,8,Melanie C,Melanie C,1,1,0,2021-11-08,2021-11-14,OK
30,9,Melanie C,Melanie C,5,3,4,2021-11-15,2021-11-21,OK
30,10,Melanie C,Melanie C,0,0,0,2021-11-22,2021-11-28,OK
30,1,Melora Hardin,Melora Hardin,4,4,-11,2021-09-20,2021-09-26,OK
30,2,Melora Hardin,Melora Hardin,2,1,6,2021-09-27,2021-10-03,OK
30,3,Melora Hardin,Melora Hardin,1,1,0,2021-10-04,2021-10-10,OK
30,4,Melora Hardin,Melora Hardin,0,0,0,2021-10-11,2021-10-17,OK
30,5,Melora Hardin,Melora Hardin,0,0,0,2021-10-18,2021-10-24,OK
30,6,Melora Hardin,Melora Hardin,0,0,0,2021-10-25,2021-10-31,OK
30,7,Melora Hardin,Melora Hardin,0,0,0,2021-11-01,2021-11-07,OK
30,8,Melora Hardin,Melora Hardin,4,3,1,2021-11-08,2021-11-14,OK
30,9,Melora Hardin,Melora Hardin,0,0,0,2021-11-15,2021-11-21,OK
30,10,Melora Hardin,Melora Hardin,1,1,0,2021-11-22,2021-11-28,OK
30,1,"Mike ""The Miz"" Mizanin",The Miz,2,1,77,2021-09-20,2021-09-26,OK
30,2,"Mike ""The Miz"" Mizanin",The Miz,0,0,0,2021-09-27,2021-10-03,OK
30,3,"Mike ""The Miz"" Mizanin",The Miz,3,2,4,2021-10-04,2021-10-10,OK
30,4,"Mike ""The Miz"" Mizanin",The Miz,2,2,0,2021-10-11,2021-10-17,OK
30,5,"Mike ""The Miz"" Mizanin",The Miz,4,3,42,2021-10-18,2021-10-24,OK
30,6,"Mike ""The Miz"" Mizanin",The Miz,0,0,0,2021-10-25,2021-10-31,OK
30,7,"Mike ""The Miz"" Mizanin",The Miz,0,0,0,2021-11-01,2021-11-07,OK
30,8,"Mike ""The Miz"" Mizanin",The Miz,1,1,0,2021-11-08,2021-11-14,OK
30,9,"Mike ""The Miz"" Mizanin",The Miz,5,4,3,2021-11-15,2021-11-21,OK
30,10,"Mike ""The Miz"" Mizanin",The Miz,2,2,0,2021-11-22,2021-11-28,OK
30,1,Olivia Jade,Olivia Jade,2,2,5,2021-09-20,2021-09-26,OK
30,2,Olivia Jade,Olivia Jade,0,0,0,2021-09-27,2021-10-03,OK
30,3,Olivia Jade,Olivia Jade,4,3,23,2021-10-04,2021-10-10,OK
30,4,Olivia Jade,Olivia Jade,3,3,-299,2021-10-11,2021-10-17,OK
30,5,Olivia Jade,Olivia Jade,0,0,0,2021-10-18,2021-10-24,OK
30,6,Olivia Jade,Olivia Jade,0,0,0,2021-10-25,2021-10-31,OK
30,7,Olivia Jade,Olivia Jade,3,2,1,2021-11-01,2021-11-07,OK
30,8,Olivia Jade,Olivia Jade,0,0,0,2021-11-08,2021-11-14,OK
30,9,Olivia Jade,Olivia Jade,2,2,0,2021-11-15,2021-11-21,OK
30,10,Olivia Jade,Olivia Jade,1,1,0,2021-11-22,2021-11-28,OK
30,1,Suni Lee,Sunisa Lee,4,3,5176,2021-09-20,2021-09-26,OK
30,2,Suni Lee,Sunisa Lee,1,1,0,2021-09-27,2021-10-03,OK
30,3,Suni Lee,Sunisa Lee,2,2,0,2021-10-04,2021-10-10,OK
30,4,Suni Lee,Sunisa Lee,4,2,340,2021-10-11,2021-10-17,OK
30,5,Suni Lee,Sunisa Lee,3,3,-37,2021-10-18,2021-10-24,OK
30,6,Suni Lee,Sunisa Lee,5,4,544,2021-10-25,2021-10-31,OK
30,7,Suni Lee,Sunisa Lee,3,2,45,2021-11-01,2021-11-07,OK
30,8,Suni Lee,Sunisa Lee,11,8,259,2021-11-08,2021-11-14,OK
30,9,Suni Lee,Sunisa Lee,10,6,386,2021-11-15,2021-11-21,OK
30,10,Suni Lee,Sunisa Lee,0,0,0,2021-11-22,2021-11-28,OK
31,1,Charli D'Amelio,Charli D'Amelio,8,5,636,2022-09-19,2022-09-25,OK
31,2,Charli D'Amelio,Charli D'Amelio,5,5,48,2022-09-26,2022-10-02,OK
31,3,Charli D'Amelio,Charli D'Amelio,1,1,0,2022-10-03,2022-10-09,OK
31,4,Charli D'Amelio,Charli D'Amelio,2,2,0,2022-10-10,2022-10-16,OK
31,5,Charli D'Amelio,Charli D'Amelio,1,1,0,2022-10-17,2022-10-23,OK
31,6,Charli D'Amelio,Charli D'Amelio,8,6,-634,2022-10-24,2022-10-30,OK
31,7,Charli D'Amelio,Charli D'Amelio,3,3,0,2022-10-31,2022-11-06,OK
31,8,Charli D'Amelio,Charli D'Amelio,4,3,8,2022-11-07,2022-11-13,OK
31,9,Charli D'Amelio,Charli D'Amelio,1,1,0,2022-11-14,2022-11-20,OK
31,10,Charli D'Amelio,Charli D'Amelio,5,3,485,2022-11-21,2022-11-27,OK
31,1,Cheryl Ladd,Cheryl Ladd,1,1,0,2022-09-19,2022-09-25,OK
31,2,Cheryl Ladd,Cheryl Ladd,0,0,0,2022-09-26,2022-10-02,OK
31,3,Cheryl Ladd,Cheryl Ladd,1,1,0,2022-10-03,2022-10-09,OK
31,4,Cheryl Ladd,Cheryl Ladd,1,1,0,2022-10-10,2022-10-16,OK
31,5,Cheryl Ladd,Cheryl Ladd,1,1,0,2022-10-17,2022-10-23,OK
31,6,Cheryl Ladd,Cheryl Ladd,0,0,0,2022-10-24,2022-10-30,OK
31,7,Cheryl Ladd,Cheryl Ladd,0,0,0,2022-10-31,2022-11-06,OK
31,8,Cheryl Ladd,Cheryl Ladd,0,0,0,2022-11-07,2022-11-13,OK
31,9,Cheryl Ladd,Cheryl Ladd,0,0,0,2022-11-14,2022-11-20,OK
31,10,Cheryl Ladd,Cheryl Ladd,0,0,0,2022-11-21,2022-11-27,OK
31,1,Daniel Durant,Daniel Durant,0,0,0,2022-09-19,2022-09-25,OK
31,2,Daniel Durant,Daniel Durant,2,2,1,2022-09-26,2022-10-02,OK
31,3,Daniel Durant,Daniel Durant,1,1,0,2022-10-03,2022-10-09,OK
31,4,Daniel Durant,Daniel Durant,0,0,0,2022-10-10,2022-10-16,OK
31,5,Daniel Durant,Daniel Durant,1,1,0,2022-10-17,2022-10-23,OK
31,6,Daniel Durant,Daniel Durant,1,1,0,2022-10-24,2022-10-30,OK
31,7,Daniel Durant,Daniel Durant,0,0,0,2022-10-31,2022-11-06,OK
31,8,Daniel Durant,Daniel Durant,0,0,0,2022-11-07,2022-11-13,OK
31,9,Daniel Durant,Daniel Durant,2,2,0,2022-11-14,2022-11-20,OK
31,10,Daniel Durant,Daniel Durant,0,0,0,2022-11-21,2022-11-27,OK
31,1,Gabby Windey,Gabby Windey,6,3,266,2022-09-19,2022-09-25,OK
31,2,Gabby Windey,Gabby Windey,3,2,-29,2022-09-26,2022-10-02,OK
31,3,Gabby Windey,Gabby Windey,3,3,0,2022-10-03,2022-10-09,OK
31,4,Gabby Windey,Gabby Windey,2,2,-94,2022-10-10,2022-10-16,OK
31,5,Gabby Windey,Gabby Windey,0,0,0,2022-10-17,2022-10-23,OK
31,6,Gabby Windey,Gabby Windey,0,0,0,2022-10-24,2022-10-30,OK
31,7,Gabby Windey,Gabby Windey,1,1,0,2022-10-31,2022-11-06,OK
31,8,Gabby Windey,Gabby Windey,0,0,0,2022-11-07,2022-11-13,OK
31,9,Gabby Windey,Gabby Windey,0,0,0,2022-11-14,2022-11-20,OK
31,10,Gabby Windey,Gabby Windey,2,2,543,2022-11-21,2022-11-27,OK
31,1,Heidi D'Amelio,Charli D'Amelio,8,5,636,2022-09-19,2022-09-25,OK
31,2,Heidi D'Amelio,Charli D'Amelio,5,5,48,2022-09-26,2022-10-02,OK
31,3,Heidi D'Amelio,Charli D'Amelio,1,1,0,2022-10-03,2022-10-09,OK
31,4,Heidi D'Amelio,Charli D'Amelio,2,2,0,2022-10-10,2022-10-16,OK
31,5,Heidi D'Amelio,Charli D'Amelio,1,1,0,2022-10-17,2022-10-23,OK
